,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
0,2022,Intermediate,Full-time,Machine Learning Engineer,130000,USD,130000,US,WFO,US,Medium
1,2022,Intermediate,Full-time,Machine Learning Engineer,90000,USD,90000,US,WFO,US,Medium
2,2022,Intermediate,Full-time,Data Scientist,120000,USD,120000,US,WFH,US,Medium
3,2022,Intermediate,Full-time,Data Scientist,100000,USD,100000,US,WFH,US,Medium
4,2022,Intermediate,Full-time,Data Scientist,85000,USD,85000,US,WFH,US,Medium
5,2022,Intermediate,Full-time,Data Scientist,78000,USD,78000,US,WFH,US,Medium
6,2022,Expert,Full-time,Data Engineer,161000,USD,161000,US,WFH,US,Medium
7,2022,Expert,Full-time,Data Engineer,110000,USD,110000,US,WFH,US,Medium
8,2022,Expert,Full-time,Data Scientist,136000,USD,136000,US,WFH,US,Medium
9,2022,Expert,Full-time,Data Scientist,104000,USD,104000,US,WFH,US,Medium
10,2022,Expert,Full-time,Data Scientist,45000,EUR,47379,ES,WFO,ES,Medium
11,2022,Expert,Full-time,Data Scientist,36000,EUR,37903,ES,WFO,ES,Medium
12,2022,Director,Full-time,Head of Data,205000,USD,205000,US,WFO,US,Medium
13,2022,Director,Full-time,Head of Data,160000,USD,160000,US,WFO,US,Medium
14,2022,Expert,Full-time,Data Analyst,169000,USD,169000,US,WFO,US,Medium
15,2022,Expert,Full-time,Data Analyst,110600,USD,110600,US,WFO,US,Medium
16,2022,Junior,Full-time,Data Engineer,50000,GBP,61927,GB,WFH,GB,Medium
17,2022,Junior,Full-time,Data Engineer,40000,GBP,49542,GB,WFH,GB,Medium
18,2022,Expert,Full-time,Data Engineer,160000,USD,160000,US,WFO,US,Medium
19,2022,Expert,Full-time,Data Engineer,130000,USD,130000,US,WFO,US,Medium
20,2022,Expert,Full-time,Data Scientist,245000,USD,245000,US,WFO,US,Medium
21,2022,Expert,Full-time,Data Scientist,180000,USD,180000,US,WFO,US,Medium
22,2022,Expert,Full-time,Data Engineer,135000,USD,135000,US,WFO,US,Medium
23,2022,Expert,Full-time,Data Engineer,100000,USD,100000,US,WFO,US,Medium
24,2022,Expert,Full-time,Data Engineer,220000,USD,220000,US,WFO,US,Medium
25,2022,Expert,Full-time,Data Engineer,150000,USD,150000,US,WFO,US,Medium
26,2022,Expert,Full-time,Data Scientist,198440,USD,198440,US,WFO,US,Big Enterprise
27,2022,Expert,Full-time,Data Scientist,144000,USD,144000,US,WFO,US,Big Enterprise
28,2022,Expert,Full-time,Data Engineer,240000,USD,240000,US,WFO,US,Medium
29,2022,Expert,Full-time,Data Engineer,170000,USD,170000,US,WFO,US,Medium
30,2022,Expert,Full-time,Data Scientist,198440,USD,198440,US,WFO,US,Medium
31,2022,Expert,Full-time,Data Scientist,144000,USD,144000,US,WFO,US,Medium
32,2022,Intermediate,Full-time,Data Analyst,150000,USD,150000,US,WFH,US,Medium
33,2022,Intermediate,Full-time,Data Analyst,100000,USD,100000,US,WFH,US,Medium
34,2022,Expert,Full-time,Data Analyst,120000,USD,120000,US,WFO,US,Medium
35,2022,Expert,Full-time,Data Analyst,95000,USD,95000,US,WFO,US,Medium
36,2022,Intermediate,Full-time,Data Scientist,47000,GBP,58211,GB,Hybrid,GB,Medium
37,2022,Junior,Full-time,Data Analyst,64000,USD,64000,US,WFH,US,Big Enterprise
38,2022,Junior,Full-time,Data Scientist,38000,EUR,40009,FR,Hybrid,FR,Big Enterprise
39,2022,Expert,Full-time,Machine Learning Engineer,187200,USD,187200,CA,WFH,CA,Medium
40,2022,Expert,Full-time,Machine Learning Engineer,116100,USD,116100,CA,WFH,CA,Medium
41,2022,Expert,Full-time,Data Analyst,150000,USD,150000,US,WFO,US,Medium
42,2022,Expert,Full-time,Data Analyst,127000,USD,127000,US,WFO,US,Medium
43,2022,Expert,Full-time,Data Engineer,275000,USD,275000,US,WFH,US,Medium
44,2022,Expert,Full-time,Data Engineer,166000,USD,166000,US,WFH,US,Medium
45,2022,Expert,Full-time,Data Scientist,159699,USD,159699,US,WFO,US,Medium
46,2022,Expert,Full-time,Data Scientist,138938,USD,138938,US,WFO,US,Medium
47,2022,Junior,Full-time,BI Analyst,76000,USD,76000,US,Hybrid,US,Big Enterprise
48,2022,Expert,Full-time,Data Analyst,166700,USD,166700,US,WFO,US,Medium
49,2022,Expert,Full-time,Data Analyst,119000,USD,119000,US,WFO,US,Medium
50,2022,Expert,Full-time,Data Analyst,130000,USD,130000,US,WFO,US,Medium
51,2022,Expert,Full-time,Data Analyst,100000,USD,100000,US,WFO,US,Medium
52,2022,Expert,Full-time,Analytics Engineer,84000,GBP,104038,GB,WFO,GB,Medium
53,2022,Expert,Full-time,Analytics Engineer,75000,GBP,92891,GB,WFO,GB,Medium
54,2022,Expert,Full-time,Data Analyst,80000,USD,80000,US,WFO,US,Medium
55,2022,Expert,Full-time,Data Analyst,52500,USD,52500,US,WFO,US,Medium
56,2022,Expert,Full-time,Data Engineer,236000,USD,236000,US,WFH,US,Medium
57,2022,Expert,Full-time,Data Engineer,182000,USD,182000,US,WFH,US,Medium
58,2022,Expert,Full-time,Data Scientist,180000,USD,180000,US,WFH,US,Medium
59,2022,Expert,Full-time,Data Scientist,140000,USD,140000,US,WFH,US,Medium
60,2022,Expert,Full-time,Data Scientist,225000,USD,225000,US,WFO,US,Medium
61,2022,Expert,Full-time,Data Scientist,156400,USD,156400,US,WFO,US,Medium
62,2022,Expert,Full-time,Data Analyst,135000,USD,135000,US,WFH,US,Medium
63,2022,Expert,Full-time,Data Analyst,100000,USD,100000,US,WFH,US,Medium
64,2022,Expert,Full-time,Machine Learning Engineer,204500,USD,204500,US,WFO,US,Medium
65,2022,Expert,Full-time,Machine Learning Engineer,142200,USD,142200,US,WFO,US,Medium
66,2022,Intermediate,Full-time,Research Engineer,240000,USD,240000,US,WFH,US,Medium
67,2022,Junior,Part-time,Data Analyst,125404,USD,125404,CN,Hybrid,US,Startup
68,2022,Expert,Full-time,Data Engineer,300000,USD,300000,US,WFO,US,Medium
69,2022,Expert,Full-time,Data Engineer,130000,USD,130000,US,WFO,US,Medium
70,2022,Expert,Full-time,Data Engineer,195000,USD,195000,US,WFH,US,Medium
71,2022,Expert,Full-time,Data Engineer,175000,USD,175000,US,WFH,US,Medium
72,2022,Expert,Full-time,Data Engineer,155000,USD,155000,US,WFO,US,Medium
73,2022,Expert,Full-time,Data Engineer,110000,USD,110000,US,WFO,US,Medium
74,2022,Expert,Full-time,Data Operations Analyst,123000,USD,123000,US,WFO,US,Medium
75,2022,Expert,Full-time,Data Operations Analyst,92250,USD,92250,US,WFO,US,Medium
76,2022,Expert,Full-time,Data Engineer,170000,USD,170000,US,WFO,US,Medium
77,2022,Expert,Full-time,Data Engineer,150000,USD,150000,US,WFO,US,Medium
78,2022,Intermediate,Full-time,ML Engineer,180000,USD,180000,US,WFH,US,Medium
79,2022,Intermediate,Full-time,ML Engineer,100000,USD,100000,US,WFH,US,Medium
80,2022,Expert,Full-time,Data Engineer,97000,USD,97000,US,WFH,US,Medium
81,2022,Expert,Full-time,Data Engineer,90000,USD,90000,US,WFH,US,Medium
82,2022,Expert,Full-time,Data Engineer,200000,USD,200000,US,WFO,US,Medium
83,2022,Expert,Full-time,Data Engineer,160000,USD,160000,US,WFO,US,Medium
84,2022,Expert,Full-time,Machine Learning Engineer,210000,USD,210000,US,WFH,US,Medium
85,2022,Expert,Full-time,Machine Learning Engineer,180000,USD,180000,US,WFH,US,Medium
86,2022,Expert,Full-time,Data Engineer,260000,USD,260000,US,WFO,US,Medium
87,2022,Expert,Full-time,Data Engineer,180000,USD,180000,US,WFO,US,Medium
88,2022,Director,Full-time,Analytics Engineer,210000,USD,210000,US,WFH,US,Medium
89,2022,Director,Full-time,Analytics Engineer,157000,USD,157000,US,WFH,US,Medium
90,2022,Junior,Full-time,Data Scientist,180000,USD,180000,US,WFH,US,Medium
91,2022,Junior,Full-time,Data Scientist,100000,USD,100000,US,WFH,US,Medium
92,2022,Intermediate,Full-time,Data Analyst,80000,USD,80000,US,WFO,US,Medium
93,2022,Intermediate,Full-time,Data Analyst,52500,USD,52500,US,WFO,US,Medium
94,2022,Expert,Full-time,Data Architect,128000,USD,128000,US,WFO,US,Medium
95,2022,Expert,Full-time,Data Architect,81500,USD,81500,US,WFO,US,Medium
96,2022,Expert,Full-time,Data Operations Engineer,105000,USD,105000,US,WFO,US,Medium
97,2022,Expert,Full-time,Data Operations Engineer,70000,USD,70000,US,WFO,US,Medium
98,2022,Expert,Full-time,Data Scientist,175000,USD,175000,US,WFO,US,Medium
99,2022,Expert,Full-time,Data Scientist,122500,USD,122500,US,WFO,US,Medium
100,2022,Expert,Full-time,Data Engineer,171000,USD,171000,US,WFO,US,Medium
101,2022,Expert,Full-time,Data Engineer,117000,USD,117000,US,WFO,US,Medium
102,2022,Expert,Full-time,Data Scientist,202800,USD,202800,US,WFO,US,Big Enterprise
103,2022,Expert,Full-time,Data Scientist,104300,USD,104300,US,WFO,US,Big Enterprise
104,2022,Expert,Full-time,Data Analyst,48000,EUR,50537,ES,WFO,ES,Medium
105,2022,Expert,Full-time,Data Analyst,35000,EUR,36850,ES,WFO,ES,Medium
106,2022,Expert,Full-time,Data Engineer,197000,USD,197000,US,WFO,US,Medium
107,2022,Expert,Full-time,Data Engineer,99000,USD,99000,US,WFO,US,Medium
108,2022,Expert,Full-time,Data Engineer,160000,USD,160000,US,WFO,US,Medium
109,2022,Expert,Full-time,Data Engineer,110000,USD,110000,US,WFO,US,Medium
110,2022,Expert,Full-time,Data Scientist,185900,USD,185900,US,WFO,US,Medium
111,2022,Expert,Full-time,Data Scientist,129300,USD,129300,US,WFO,US,Medium
112,2021,Expert,Full-time,3D Computer Vision Researcher,5000,USD,5000,US,WFH,US,Big Enterprise
113,2022,Intermediate,Full-time,Data Scientist,30000,USD,30000,MX,WFH,MX,Big Enterprise
114,2022,Intermediate,Full-time,Analytics Engineer,78000,USD,78000,BR,WFH,BR,Medium
115,2022,Intermediate,Full-time,Analytics Engineer,48000,USD,48000,BR,WFH,BR,Medium
116,2022,Expert,Full-time,Data Engineer,170000,USD,170000,US,WFO,US,Medium
117,2022,Expert,Full-time,Data Engineer,130000,USD,130000,US,WFO,US,Medium
118,2022,Expert,Full-time,Data Analyst,150000,USD,150000,US,WFO,US,Medium
119,2022,Expert,Full-time,Data Analyst,95000,USD,95000,US,WFO,US,Medium
120,2022,Intermediate,Full-time,Data Engineer,78000,USD,78000,BR,WFH,BR,Medium
121,2022,Intermediate,Full-time,Data Engineer,42000,USD,42000,BR,WFH,BR,Medium
122,2022,Expert,Full-time,Data Architect,345600,USD,345600,US,WFO,US,Medium
123,2022,Expert,Full-time,Data Architect,230400,USD,230400,US,WFO,US,Medium
124,2022,Expert,Full-time,Data Engineer,145000,USD,145000,US,WFO,US,Medium
125,2022,Expert,Full-time,Data Engineer,115000,USD,115000,US,WFO,US,Medium
126,2022,Intermediate,Full-time,BI Analyst,78000,USD,78000,BR,WFH,BR,Medium
127,2022,Intermediate,Full-time,BI Analyst,48000,USD,48000,BR,WFH,BR,Medium
128,2022,Expert,Full-time,Data Analyst,175950,USD,175950,US,WFH,US,Medium
129,2022,Expert,Full-time,Data Analyst,130050,USD,130050,US,WFH,US,Medium
130,2022,Expert,Full-time,Data Engineer,205600,USD,205600,US,WFO,US,Big Enterprise
131,2022,Expert,Full-time,Data Engineer,105700,USD,105700,US,WFO,US,Big Enterprise
132,2022,Expert,Full-time,Data Analyst,236600,USD,236600,US,WFH,US,Medium
133,2022,Expert,Full-time,Data Analyst,89200,USD,89200,US,WFH,US,Medium
134,2022,Intermediate,Full-time,Data Scientist,84000,USD,84000,BR,WFH,BR,Medium
135,2022,Intermediate,Full-time,Data Scientist,54000,USD,54000,BR,WFH,BR,Medium
136,2022,Junior,Full-time,Data Scientist,80000,USD,80000,US,WFH,US,Big Enterprise
137,2022,Expert,Full-time,Marketing Data Analyst,200000,USD,200000,GB,WFH,GB,Startup
138,2022,Junior,Full-time,Data Scientist,96000,CAD,74286,CA,WFH,CA,Big Enterprise
139,2022,Expert,Full-time,Data Science Lead,165000,USD,165000,US,Hybrid,US,Startup
140,2022,Junior,Full-time,Data Scientist,27000,GBP,33440,GB,Hybrid,GB,Big Enterprise
141,2022,Expert,Full-time,Data Engineer,185900,USD,185900,US,WFO,US,Medium
142,2022,Expert,Full-time,Data Engineer,129300,USD,129300,US,WFO,US,Medium
143,2022,Expert,Full-time,Data Analyst,169000,USD,169000,US,WFO,US,Medium
144,2022,Expert,Full-time,Data Analyst,110600,USD,110600,US,WFO,US,Medium
145,2021,Junior,Full-time,Power BI Developer,400000,INR,5409,IN,Hybrid,IN,Big Enterprise
146,2021,Intermediate,Full-time,Data Engineer,100000,AUD,75050,AU,Hybrid,AU,Big Enterprise
147,2022,Expert,Full-time,Data Engineer,225000,USD,225000,US,WFO,US,Medium
148,2022,Expert,Full-time,Data Engineer,184100,USD,184100,US,WFO,US,Medium
149,2022,Expert,Full-time,Data Scientist,185900,USD,185900,US,WFO,US,Medium
150,2022,Expert,Full-time,Data Scientist,129300,USD,129300,US,WFO,US,Medium
151,2022,Expert,Full-time,Data Scientist,225000,USD,225000,US,WFO,US,Medium
152,2022,Expert,Full-time,Data Scientist,156400,USD,156400,US,WFO,US,Medium
153,2022,Expert,Full-time,Data Scientist,185900,USD,185900,US,WFO,US,Medium
154,2022,Expert,Full-time,Data Scientist,129300,USD,129300,US,WFO,US,Medium
155,2022,Junior,Full-time,Machine Learning Engineer,108000,USD,108000,US,WFO,US,Startup
156,2022,Expert,Full-time,Product Data Scientist,8000,USD,8000,IN,WFH,SG,Big Enterprise
157,2022,Expert,Full-time,Data Scientist,155000,USD,155000,US,WFH,US,Medium
158,2022,Expert,Full-time,Data Scientist,38000,USD,38000,US,WFH,US,Medium
159,2022,Intermediate,Full-time,Data Analyst,85000,USD,85000,US,WFO,US,Medium
160,2022,Intermediate,Full-time,Data Analyst,65000,USD,65000,US,WFO,US,Medium
161,2022,Expert,Full-time,Data Scientist,155000,USD,155000,US,WFH,US,Medium
162,2022,Expert,Full-time,Data Scientist,38000,USD,38000,US,WFH,US,Medium
163,2022,Intermediate,Full-time,Data Engineer,90000,GBP,111469,GB,WFO,GB,Medium
164,2022,Intermediate,Full-time,Data Engineer,75000,GBP,92891,GB,WFO,GB,Medium
165,2022,Expert,Full-time,Data Scientist,153600,USD,153600,US,WFH,US,Medium
166,2022,Expert,Full-time,Data Scientist,106800,USD,106800,US,WFH,US,Medium
167,2022,Expert,Full-time,Data Scientist,185000,USD,185000,US,WFH,US,Medium
168,2022,Expert,Full-time,Data Scientist,50000,USD,50000,US,WFH,US,Medium
169,2022,Expert,Full-time,Data Engineer,185900,USD,185900,US,WFO,US,Medium
170,2022,Expert,Full-time,Data Engineer,129300,USD,129300,US,WFO,US,Medium
171,2022,Expert,Full-time,Data Scientist,155000,USD,155000,US,WFH,US,Medium
172,2022,Expert,Full-time,Data Scientist,38000,USD,38000,US,WFH,US,Medium
173,2022,Expert,Full-time,Data Scientist,168000,USD,168000,US,WFH,US,Medium
174,2022,Expert,Full-time,Data Scientist,130000,USD,130000,US,WFH,US,Medium
175,2022,Expert,Full-time,Data Scientist,123400,USD,123400,US,WFO,US,Medium
176,2022,Expert,Full-time,Data Scientist,88100,USD,88100,US,WFO,US,Medium
177,2022,Expert,Full-time,Data Scientist,120000,USD,120000,US,WFH,US,Startup
178,2022,Expert,Full-time,Data Scientist,55000,USD,55000,US,WFH,US,Startup
179,2022,Expert,Full-time,Data Scientist,185900,USD,185900,US,WFO,US,Medium
180,2022,Expert,Full-time,Data Scientist,129300,USD,129300,US,WFO,US,Medium
181,2022,Expert,Full-time,Data Engineer,191200,USD,191200,US,WFO,US,Medium
182,2022,Expert,Full-time,Data Engineer,130000,USD,130000,US,WFO,US,Medium
183,2022,Expert,Full-time,Data Analyst,169000,USD,169000,US,WFO,US,Medium
184,2022,Expert,Full-time,Data Analyst,110600,USD,110600,US,WFO,US,Medium
185,2022,Expert,Full-time,Analytics Engineer,150000,USD,150000,US,WFO,US,Medium
186,2022,Expert,Full-time,Analytics Engineer,120000,USD,120000,US,WFO,US,Medium
187,2022,Expert,Full-time,Data Science Consultant,139000,USD,139000,US,WFO,US,Medium
188,2022,Expert,Full-time,Data Science Consultant,122000,USD,122000,US,WFO,US,Medium
189,2022,Expert,Full-time,Data Scientist,185900,USD,185900,US,WFO,US,Medium
190,2022,Expert,Full-time,Data Scientist,129300,USD,129300,US,WFO,US,Medium
191,2022,Expert,Full-time,Data Analyst,139600,USD,139600,US,WFO,US,Medium
192,2022,Expert,Full-time,Data Analyst,85700,USD,85700,US,WFO,US,Medium
193,2022,Expert,Full-time,Data Engineer,185000,USD,185000,US,WFH,US,Medium
194,2022,Expert,Full-time,Data Engineer,50000,USD,50000,US,WFH,US,Medium
195,2022,Expert,Full-time,Data Engineer,185900,USD,185900,US,WFO,US,Medium
196,2022,Expert,Full-time,Data Engineer,129300,USD,129300,US,WFO,US,Medium
197,2022,Expert,Full-time,Data Scientist,225000,USD,225000,US,WFO,US,Medium
198,2022,Expert,Full-time,Data Scientist,156400,USD,156400,US,WFO,US,Medium
199,2022,Expert,Full-time,Data Scientist,200000,USD,200000,US,WFH,US,Medium
200,2022,Expert,Full-time,Data Scientist,175000,USD,175000,US,WFH,US,Medium
201,2022,Expert,Full-time,Data Engineer,185900,USD,185900,US,WFO,US,Medium
202,2022,Expert,Full-time,Data Engineer,129300,USD,129300,US,WFO,US,Medium
203,2022,Intermediate,Full-time,ML Engineer,148500,USD,148500,US,WFH,US,Big Enterprise
204,2022,Intermediate,Full-time,ML Engineer,98200,USD,98200,US,WFH,US,Big Enterprise
205,2022,Expert,Full-time,Data Analyst,115000,USD,115000,US,WFH,US,Medium
206,2022,Expert,Full-time,Data Analyst,95000,USD,95000,US,WFH,US,Medium
207,2022,Expert,Full-time,Data Architect,225000,USD,225000,US,WFH,US,Medium
208,2022,Expert,Full-time,Data Architect,66000,USD,66000,US,WFH,US,Medium
209,2022,Expert,Full-time,Data Scientist,185000,USD,185000,US,WFH,US,Medium
210,2022,Expert,Full-time,Data Scientist,50000,USD,50000,US,WFH,US,Medium
211,2022,Expert,Full-time,Data Scientist,45000,EUR,47379,ES,WFO,ES,Medium
212,2022,Expert,Full-time,Data Scientist,36000,EUR,37903,ES,WFO,ES,Medium
213,2022,Intermediate,Full-time,Data Manager,134000,USD,134000,US,WFO,US,Medium
214,2022,Intermediate,Full-time,Data Manager,98000,USD,98000,US,WFO,US,Medium
215,2022,Intermediate,Full-time,Data Analyst,105000,USD,105000,US,WFO,US,Medium
216,2022,Intermediate,Full-time,Data Analyst,62000,USD,62000,US,WFO,US,Medium
217,2022,Junior,Full-time,BI Data Analyst,57000,USD,57000,US,WFH,US,Big Enterprise
218,2022,Expert,Full-time,Big Data Engineer,210000,CAD,162502,CA,Hybrid,CA,Medium
219,2022,Intermediate,Full-time,Data Scientist,144200,USD,144200,US,WFH,US,Medium
220,2022,Intermediate,Full-time,Data Scientist,115360,USD,115360,US,WFH,US,Medium
221,2022,Intermediate,Full-time,Data Scientist,120000,AUD,83793,AU,WFO,AU,Big Enterprise
222,2022,Expert,Full-time,Principal Data Architect,3000000,INR,38483,IN,WFH,IN,Big Enterprise
223,2022,Expert,Full-time,Data Engineer,70000,EUR,73701,PT,WFO,PT,Medium
224,2022,Expert,Full-time,Data Engineer,40000,EUR,42114,PT,WFO,PT,Medium
225,2022,Expert,Full-time,Data Engineer,170000,USD,170000,US,WFH,US,Medium
226,2022,Expert,Full-time,Data Engineer,150000,USD,150000,US,WFH,US,Medium
227,2022,Expert,Full-time,Data Architect,180000,USD,180000,US,WFH,US,Medium
228,2022,Expert,Full-time,Data Architect,160000,USD,160000,US,WFH,US,Medium
229,2022,Intermediate,Full-time,Data Scientist,108000,USD,108000,US,Hybrid,US,Big Enterprise
230,2022,Expert,Full-time,Machine Learning Manager,200000,USD,200000,US,WFH,US,Medium
231,2022,Expert,Full-time,Machine Learning Manager,150000,USD,150000,US,WFH,US,Medium
232,2022,Director,Full-time,Data Manager,164000,CAD,126906,CA,Hybrid,CA,Big Enterprise
233,2022,Expert,Full-time,Data Engineer,188700,USD,188700,US,WFH,US,Medium
234,2022,Expert,Full-time,Data Engineer,160395,USD,160395,US,WFH,US,Medium
235,2022,Expert,Full-time,Data Analyst,115934,USD,115934,US,WFH,US,Medium
236,2022,Expert,Full-time,Data Analyst,81666,USD,81666,US,WFH,US,Medium
237,2022,Expert,Full-time,Data Engineer,300000,USD,300000,US,WFO,US,Medium
238,2022,Expert,Full-time,Data Engineer,225000,USD,225000,US,WFO,US,Medium
239,2022,Expert,Full-time,Data Scientist,198440,USD,198440,US,WFH,US,Medium
240,2022,Expert,Full-time,Data Scientist,144000,USD,144000,US,WFH,US,Medium
241,2022,Expert,Full-time,Applied Scientist,191475,USD,191475,US,WFH,US,Medium
242,2022,Expert,Full-time,Applied Scientist,141525,USD,141525,US,WFH,US,Medium
243,2022,Expert,Full-time,Data Analyst,48000,EUR,50537,ES,WFO,ES,Medium
244,2022,Expert,Full-time,Data Analyst,35000,EUR,36850,ES,WFO,ES,Medium
245,2022,Intermediate,Full-time,Data Scientist,72000,EUR,75806,DE,WFH,DE,Startup
246,2022,Expert,Full-time,Lead Data Scientist,156868,USD,156868,US,WFH,US,Big Enterprise
247,2022,Expert,Full-time,BI Analyst,200000,USD,200000,NG,WFH,NG,Startup
248,2022,Expert,Full-time,Data Scientist,198440,USD,198440,US,WFO,US,Big Enterprise
249,2022,Expert,Full-time,Data Scientist,144000,USD,144000,US,WFO,US,Big Enterprise
250,2022,Expert,Full-time,Lead Machine Learning Engineer,66000,EUR,69489,PT,WFH,PT,Big Enterprise
251,2022,Intermediate,Full-time,NLP Engineer,120000,CZK,5132,CZ,WFH,CZ,Medium
252,2022,Expert,Contract,Data Analyst,90000,USD,90000,US,WFH,US,Medium
253,2022,Intermediate,Full-time,Research Scientist,120000,EUR,126344,DE,WFO,DE,Startup
254,2022,Intermediate,Full-time,Research Scientist,80000,EUR,84229,DE,WFO,DE,Startup
255,2022,Expert,Full-time,Data Engineer,200000,USD,200000,US,WFH,US,Medium
256,2022,Expert,Full-time,Data Engineer,180000,USD,180000,US,WFH,US,Medium
257,2022,Intermediate,Full-time,Analytics Engineer,108000,USD,108000,US,WFH,US,Medium
258,2022,Intermediate,Full-time,Analytics Engineer,85000,USD,85000,US,WFH,US,Medium
259,2022,Expert,Full-time,Machine Learning Engineer,210000,USD,210000,US,WFH,US,Medium
260,2022,Expert,Full-time,Machine Learning Engineer,180000,USD,180000,US,WFH,US,Medium
261,2022,Expert,Full-time,Data Engineer,165000,USD,165000,US,WFH,US,Medium
262,2022,Expert,Full-time,Data Engineer,132000,USD,132000,US,WFH,US,Medium
263,2022,Expert,Full-time,Analytics Engineer,130000,USD,130000,US,WFH,US,Medium
264,2022,Expert,Full-time,Analytics Engineer,110000,USD,110000,US,WFH,US,Medium
265,2022,Intermediate,Full-time,BI Data Analyst,65000,AUD,45388,AU,Hybrid,AU,Big Enterprise
266,2021,Junior,Full-time,Data Analyst,56000,AUD,42028,AU,Hybrid,AU,Big Enterprise
267,2022,Intermediate,Full-time,Data Analytics Engineer,135000,USD,135000,US,WFH,US,Big Enterprise
268,2022,Expert,Full-time,Data Engineer,178800,USD,178800,US,WFH,US,Big Enterprise
269,2022,Expert,Full-time,Data Engineer,132100,USD,132100,US,WFH,US,Big Enterprise
270,2022,Junior,Full-time,Data Analyst,20000,USD,20000,CR,Hybrid,US,Medium
271,2022,Expert,Full-time,Machine Learning Engineer,140000,USD,140000,CA,WFO,CA,Medium
272,2022,Expert,Full-time,Machine Learning Engineer,110000,USD,110000,CA,WFO,CA,Medium
273,2022,Expert,Full-time,Data Engineer,160000,USD,160000,US,WFH,US,Medium
274,2022,Expert,Full-time,Data Engineer,85000,USD,85000,US,WFH,US,Medium
275,2022,Expert,Full-time,ETL Developer,250000,USD,250000,US,WFH,US,Medium
276,2022,Expert,Full-time,ETL Developer,63000,USD,63000,US,WFH,US,Medium
277,2022,Director,Full-time,Data Engineer,187200,USD,187200,US,WFH,US,Medium
278,2022,Director,Full-time,Data Engineer,116100,USD,116100,US,WFH,US,Medium
279,2022,Intermediate,Full-time,Data Scientist,10000,USD,10000,TR,WFO,TR,Medium
280,2022,Expert,Full-time,Data Engineer,200000,USD,200000,US,WFH,US,Medium
281,2022,Expert,Full-time,Data Engineer,145000,USD,145000,US,WFH,US,Medium
282,2022,Expert,Full-time,Data Engineer,229998,USD,229998,US,WFO,US,Big Enterprise
283,2022,Expert,Full-time,Data Engineer,154545,USD,154545,US,WFO,US,Big Enterprise
284,2022,Expert,Full-time,Data Scientist,215000,USD,215000,US,WFO,US,Big Enterprise
285,2022,Expert,Full-time,Data Scientist,159000,USD,159000,US,WFO,US,Big Enterprise
286,2022,Expert,Full-time,Data Engineer,229998,USD,229998,US,WFO,US,Big Enterprise
287,2022,Expert,Full-time,Data Engineer,154545,USD,154545,US,WFO,US,Big Enterprise
288,2022,Junior,Full-time,AI Scientist,50000,USD,50000,US,WFH,US,Medium
289,2022,Expert,Full-time,Data Scientist Lead,183000,USD,183000,US,WFH,US,Big Enterprise
290,2022,Expert,Full-time,Data Analyst,99750,USD,99750,US,WFH,US,Medium
291,2022,Expert,Full-time,Data Analyst,68400,USD,68400,US,WFH,US,Medium
292,2022,Expert,Full-time,Data Scientist,236900,USD,236900,US,WFH,US,Big Enterprise
293,2022,Expert,Full-time,Data Scientist,159200,USD,159200,US,WFH,US,Big Enterprise
294,2022,Expert,Full-time,Data Science Manager,243225,USD,243225,US,WFH,US,Medium
295,2022,Expert,Full-time,Data Science Manager,179775,USD,179775,US,WFH,US,Medium
296,2022,Expert,Full-time,Data Engineer,175000,USD,175000,US,WFH,US,Medium
297,2022,Expert,Full-time,Data Engineer,150000,USD,150000,US,WFH,US,Medium
298,2022,Expert,Full-time,Machine Learning Engineer,210000,USD,210000,US,WFH,US,Medium
299,2022,Expert,Full-time,Machine Learning Engineer,180000,USD,180000,US,WFH,US,Medium
300,2022,Expert,Full-time,Data Scientist,148000,USD,148000,US,WFH,US,Medium
301,2022,Expert,Full-time,Data Scientist,128000,USD,128000,US,WFH,US,Medium
302,2022,Expert,Full-time,Data Architect,190000,USD,190000,US,WFH,US,Medium
303,2022,Expert,Full-time,Data Architect,135000,USD,135000,US,WFH,US,Medium
304,2022,Expert,Full-time,Analytics Engineer,130000,USD,130000,US,WFH,US,Medium
305,2022,Expert,Full-time,Analytics Engineer,110000,USD,110000,US,WFH,US,Medium
306,2022,Expert,Full-time,Data Scientist,191475,USD,191475,US,WFH,US,Medium
307,2022,Expert,Full-time,Data Scientist,141525,USD,141525,US,WFH,US,Medium
308,2022,Expert,Full-time,Data Engineer,160000,USD,160000,US,WFH,US,Medium
309,2022,Expert,Full-time,Data Engineer,85000,USD,85000,US,WFH,US,Medium
310,2022,Expert,Full-time,Data Scientist,218000,USD,218000,US,WFO,US,Medium
311,2022,Expert,Full-time,Data Scientist,145300,USD,145300,US,WFO,US,Medium
312,2022,Expert,Full-time,ML Engineer,195400,USD,195400,US,WFH,US,Big Enterprise
313,2022,Expert,Full-time,ML Engineer,131300,USD,131300,US,WFH,US,Big Enterprise
314,2022,Junior,Full-time,Data Specialist,105000,USD,105000,CL,WFH,US,Big Enterprise
315,2022,Expert,Full-time,Data Scientist,191475,USD,191475,US,WFH,US,Medium
316,2022,Expert,Full-time,Data Scientist,141525,USD,141525,US,WFH,US,Medium
317,2022,Expert,Full-time,Data Scientist,207000,USD,207000,US,WFH,US,Medium
